,l_kurtosis,l_skew,l_tvar,l_tmean,a_kurtosis,a_skew,a_tvar,a_tmean,b_kurtosis,b_skew,b_tvar,b_tmean,label
329,3.580256723378519,-2.247229902269254,1857.966132394481,172.19191793838593,2.4748329935398212,2.0781227987945154,260.29225113006584,74.45146340592136,3.2834415427026666,-2.227842746977351,307.19406212944523,191.06048854023777,unfermented
330,6.2013452536042255,-2.712451863922833,1215.060562636014,171.78251135973937,4.936128503288852,2.581295006389492,175.92652424901388,73.15003579389575,5.688773987770302,-2.694952495270306,219.62613835724176,191.39485668152722,unfermented
331,3.7979612666142195,-2.3005129624402856,1857.166255723545,170.7907258802012,2.9722723375218667,2.1903809186212646,247.75203877547634,74.22700681584362,3.288896513610479,-2.247629307462544,311.7084219062134,190.66940522119341,unfermented
332,5.436427870383007,-2.5915657958528038,1412.8257117201572,173.8334924411294,4.38347246460883,2.4845404899916135,197.7717368390443,73.10191972450846,5.094840535921106,-2.5975891643627547,249.6638900227736,191.90494448731138,unfermented
333,4.987445132984971,-2.5213746406631254,1459.5383018975515,169.95005251200274,4.354273673438743,2.4732812720174144,191.8536967294331,73.433315400663,4.627279795437766,-2.51694267718929,261.2949722823529,190.68172839506173,unfermented
334,4.870950132091601,-2.4802865747725567,1563.6462013965988,176.74464456161408,3.314523700661838,2.2512053993906185,210.24617909166048,73.20895461819845,3.628363474261434,-2.312092649742217,295.7260718525304,191.96378593678554,unfermented
335,4.5953650439352876,-2.4637082343564125,1717.989809073274,174.38660136602653,3.392511500255929,2.2814765952179386,230.76093645006824,73.3852444844536,3.915994974084427,-2.375708844590766,306.6023180727815,191.74999071216277,unfermented
336,3.413294351701075,-2.193889920320943,1742.9977230074696,172.91162029892547,2.0056603410172507,1.9613659036429498,266.28785848450957,74.52147112197073,2.453565020962855,-2.050500066497231,334.5598647145282,190.76045388946045,unfermented
337,4.437558227103669,-2.3995604155907797,1597.6735968793082,174.44297539437585,2.8867572767082086,2.1674142765644815,235.56196034420057,73.77774369855968,3.6344748671971985,-2.295109203619731,276.70343586608243,191.77424054069502,unfermented
338,3.7911471404749966,-2.2831905655700395,1703.5124473025426,173.98757708904893,2.9144020552792336,2.1824798276535846,249.80435580084787,73.94860518118428,3.5138335780544523,-2.2853120564275784,297.7822596247922,191.570739097508,unfermented
